"area","ciudad","conglomerado","panelm","vivienda","hogar","c01","c02","c03","c04a","c05a","c05b","c06a","c06b","c07","c08a","c09","c10","c11","c12","c13","c14","c15a","c16a","c17a","c18","c19","c20a","c21a","estrato","fexp","upm","id_vivienda","id_hogar","periodo","zonas_plani","distritomies","idprov17","PROVINCIA","idcant17","CANTON","idparr17","PARROQUIA","AREA_VIE","TIPOBENEFICIO","edad","SEXO_BENEFICIARIO","etnia"
1,170178,98301,22,9,1,3,3,2,3,4,3,4,3,3,3,3,3,3,2,3,3,2,2,2,3,3,3,3,1713,"1330,00495255879",170178098301,17017809830102208,170178098301022080,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",106,"PUCARA",10650,"PUCARA","URBANO","PENSION MIS MEJORES AÃOS",68,"HOMBRE","Blanco(a)"
2,170179,900701,24,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1723,"355,529571133895",170179900701,17017990070102400,170179900701024000,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10154,"CHECA","RURAL","PENSION MIS MEJORES AÃOS",70,"MUJER","Mestizo(a)"
2,170179,900701,24,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,1723,"355,529571133895",170179900701,17017990070102402,170179900701024032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10155,"CHIQUINTAD","RURAL","PENSION MIS MEJORES AÃOS",66,"MUJER","Mestizo(a)"
2,170179,900701,24,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1723,"355,529571133895",170179900701,17017990070102404,170179900701024032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",111,"CHORDELEG",11152,"LA UNION","RURAL","PENSION MIS MEJORES AÃOS",66,"MUJER","Mestizo(a)"
2,170179,900701,24,7,1,2,1,1,1,4,2,4,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,1723,"355,529571133895",170179900701,17017990070102408,170179900701024064,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10108,"MACHÃNGARA","URBANO","BONO JOAQUIN GALLEGOS LARA",83,"MUJER","Mestizo(a)"
2,170179,900701,24,8,1,2,2,2,2,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1723,"355,529571133895",170179900701,17017990070102408,170179900701024096,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10159,"OCTAVIO CORDERO PALACIOS","RURAL","PENSION MIS MEJORES AÃOS",70,"MUJER","Mestizo(a)"
1,170181,116802,23,1,1,2,2,2,1,3,1,3,1,1,2,3,3,3,3,2,3,2,2,2,3,3,3,3,1711,"684,423233953217",170181116802,17018111680202300,170181116802023008,202109,"Zona PlanificaciÃ³n 1","UNIDAD DESCONCENTRADA DISTRITAL TIPO A LAGO AGRIO",21,"SUCUMBIOS",2101,"LAGO AGRIO",210153,"GENERAL FARFAN","RURAL","PENSION MIS MEJORES AÃOS",66,"MUJER","Mestizo(a)"
1,170181,116802,23,2,1,2,2,2,2,4,1,4,1,1,2,3,3,3,3,2,3,2,2,2,3,2,3,2,1711,"684,423233953217",170181116802,17018111680202302,170181116802023008,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",114,"GUACHAPALA",11450,"GUACHAPALA","RURAL","BONO JOAQUIN GALLEGOS LARA",86,"MUJER","Mestizo(a)"
1,170181,116802,23,5,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,1711,"684,423233953217",170181116802,17018111680202304,170181116802023040,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10159,"OCTAVIO CORDERO PALACIOS","RURAL","PENSION MIS MEJORES AÃOS",66,"MUJER","Mestizo(a)"
1,170181,116802,23,6,1,2,2,2,2,4,1,4,1,1,2,3,3,3,3,3,3,2,2,2,3,3,3,3,1711,"684,423233953217",170181116802,17018111680202306,170181116802023072,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",110,"OÃA",11050,"SAN FELIPE DE OÃA","URBANO","PENSION MIS MEJORES AÃOS",68,"MUJER","Mestizo(a)"
1,170181,116802,23,7,1,3,3,2,3,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1711,"684,423233953217",170181116802,17018111680202308,170181116802023072,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10452,"EL PROGRESO","RURAL","PENSION MIS MEJORES AÃOS",75,"MUJER","Mulato(a)"
2,170184,900101,21,1,1,1,1,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,1,1,1723,"333,311803299852",170184900101,17018490010102100,170184900101021024,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10161,"QUINGEO","RURAL","PENSION MIS MEJORES AÃOS",65,"MUJER","Mestizo(a)"
2,170184,900101,21,7,1,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,1,1,1,1,1,1723,"333,311803299852",170184900101,17018490010102108,170184900101021056,202109,"Zona PlanificaciÃ³n 3","UNIDAD DESCONCENTRADA DISTRITAL TIPO A RIOBAMBA",6,"CHIMBORAZO",610,"CUMANDA",61050,"CUMANDA","URBANO","PENSION MIS MEJORES AÃOS",79,"HOMBRE","Mestizo(a)"
2,170184,900101,21,10,1,2,2,2,2,3,2,3,2,2,2,2,3,3,3,3,3,2,2,2,3,3,3,3,1723,"333,311803299852",170184900101,17018490010102110,170184900101021088,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10157,"MOLLETURO","RURAL","PENSION MIS MEJORES AÃOS",72,"HOMBRE","Mestizo(a)"
2,170184,907103,21,6,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1721,"447,087160573548",170184907103,17018490710302106,170184907103021056,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",105,"PAUTE",10550,"PAUTE","URBANO","PENSION MIS MEJORES AÃOS",69,"MUJER","Mestizo(a)"
1,170185,117202,22,5,1,2,3,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1711,"602,779598587396",170185117202,17018511720202204,170185117202022048,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",112,"EL PAN",11253,"SAN VICENTE","RURAL","PENSION MIS MEJORES AÃOS",70,"MUJER","Mestizo(a)"
1,170185,117202,22,8,1,2,2,2,2,3,2,3,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,1711,"602,779598587396",170185117202,17018511720202208,170185117202022080,202109,"Zona PlanificaciÃ³n 5","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MILAGRO",9,"GUAYAS",903,"BALAO",90350,"BALAO","URBANO","PENSION MIS MEJORES AÃOS",75,"HOMBRE","Mestizo(a)"
2,170185,900602,23,2,1,2,2,2,2,3,2,3,2,1,1,3,3,3,3,3,3,2,2,2,3,3,3,3,1723,"622,730304067634",170185900602,17018590060202302,170185900602023008,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",108,"SANTA ISABEL",10851,"ABDON CALDERON (LA UNION)","RURAL","BONO JOAQUIN GALLEGOS LARA",66,"HOMBRE","Mestizo(a)"
2,170185,900602,23,4,1,2,2,2,2,3,2,3,2,2,2,3,3,3,3,3,3,2,2,2,2,2,3,3,1723,"622,730304067634",170185900602,17018590060202304,170185900602023040,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10168,"TARQUI","RURAL","PENSION MIS MEJORES AÃOS",67,"HOMBRE","Mestizo(a)"
2,170185,900602,23,6,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1723,"622,730304067634",170185900602,17018590060202306,170185900602023072,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MACAS",14,"MORONA SANTIAGO",1406,"SUCUA",140652,"HUAMBI","RURAL","PENSION MIS MEJORES AÃOS",69,"MUJER","Mestizo(a)"
2,170185,900602,23,7,1,2,2,2,2,3,2,3,2,1,1,3,3,3,3,3,3,2,2,2,3,3,3,3,1723,"622,730304067634",170185900602,17018590060202308,170185900602023072,202109,"Zona PlanificaciÃ³n 7","UNIDAD DESCONCENTRADA DISTRITAL TIPO A ZAMORA",19,"ZAMORA CHINCHIPE",1905,"YANTZAZA",190550,"YANTZAZA","URBANO","PENSION MIS MEJORES AÃOS",91,"MUJER","Mestizo(a)"
2,170185,900602,23,8,1,3,3,2,2,3,2,3,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,1723,"622,730304067634",170185900602,17018590060202308,170185900602023072,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10153,"CHAUCHA","RURAL","PENSION MIS MEJORES AÃOS",71,"HOMBRE","Mestizo(a)"
2,170185,901201,21,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,1723,"357,944607209997",170185901201,17018590120102100,170185901201021024,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10359,"LUIS CORDERO VEGA","RURAL","PENSION MIS MEJORES AÃOS",86,"MUJER","Mestizo(a)"
2,170185,901201,21,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1723,"357,944607209997",170185901201,17018590120102102,170185901201021024,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10352,"DANIEL CORDOVA TORAL","RURAL","PENSION MIS MEJORES AÃOS",68,"HOMBRE","Mestizo(a)"
2,170185,901201,21,9,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1723,"357,944607209997",170185901201,17018590120102108,170185901201021088,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10159,"OCTAVIO CORDERO PALACIOS","RURAL","PENSION MIS MEJORES AÃOS",92,"MUJER","Mestizo(a)"
2,170185,903401,21,4,1,2,2,1,1,4,2,4,2,2,2,3,3,3,3,3,3,2,2,2,3,3,2,3,1722,"375,798082562202",170185903401,17018590340102104,170185903401021056,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10452,"EL PROGRESO","RURAL","PENSION MIS MEJORES AÃOS",69,"MUJER","Mestizo(a)"
2,170185,903401,21,7,1,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,1722,"375,798082562202",170185903401,17018590340102108,170185903401021056,202109,"Zona PlanificaciÃ³n 7","UNIDAD DESCONCENTRADA DISTRITAL TIPO A PIÃAS",7,"EL ORO",712,"SANTA ROSA",71253,"LA AVANZADA","RURAL","PENSION MIS MEJORES AÃOS",66,"MUJER","Mestizo(a)"
2,170185,903401,21,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,1722,"375,798082562202",170185903401,17018590340102108,170185903401021088,202109,"Zona PlanificaciÃ³n: Guayaquil","UNIDAD DESCONCENTRADA DISTRITAL TIPO B DURAN",9,"GUAYAS",907,"DURAN",90750,"ELOY ALFARO","URBANO","PENSION MIS MEJORES AÃOS",66,"HOMBRE","Mulato(a)"
1,170250,2402,21,1,1,2,2,2,2,3,2,3,2,1,1,3,3,3,3,3,3,2,2,2,3,3,3,3,1711,"857,561157867544",170250002402,17025000240202100,170250002402021024,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10353,"JADAN","RURAL","PENSION MIS MEJORES AÃOS",65,"MUJER","Mestizo(a)"
1,170250,2402,21,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1711,"857,561157867544",170250002402,17025000240202102,170250002402021024,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",108,"SANTA ISABEL",10854,"SAN SALVADOR DE CAÃARIBAMBA","RURAL","PENSION MIS MEJORES AÃOS",67,"HOMBRE","Mestizo(a)"
1,170250,2402,21,5,1,3,1,1,2,3,2,3,2,1,1,3,3,3,3,3,3,2,2,2,3,3,3,3,1711,"857,561157867544",170250002402,17025000240202104,170250002402021056,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10354,"MARIANO MORENO","RURAL","PENSION MIS MEJORES AÃOS",67,"HOMBRE","Mestizo(a)"
1,170250,2402,21,7,1,1,1,1,1,3,2,3,2,1,1,3,3,3,3,3,3,2,2,2,2,2,3,3,1711,"857,561157867544",170250002402,17025000240202108,170250002402021056,202109,"Zona PlanificaciÃ³n 5","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MILAGRO",9,"GUAYAS",911,"NARANJAL",91150,"NARANJAL","URBANO","PENSION MIS MEJORES AÃOS",69,"HOMBRE","Mestizo(a)"
2,170250,902701,22,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,1721,"705,154574206658",170250902701,17025090270102200,170250902701022016,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10251,"LA ASUNCION","RURAL","PENSION MIS MEJORES AÃOS",68,"HOMBRE","Mestizo(a)"
2,170250,902701,22,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3,3,3,1721,"705,154574206658",170250902701,17025090270102202,170250902701022016,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10171,"VICTORIA DEL PORTETE","RURAL","PENSION MIS MEJORES AÃOS",77,"MUJER","IndÃ­gena"
2,170250,902701,22,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1721,"705,154574206658",170250902701,17025090270102204,170250902701022016,202109,"Zona PlanificaciÃ³n 2","UNIDAD DESCONCENTRADA ZONAL 2",15,"NAPO",1509,"CARLOS JULIO AROSEMENA TOLA",150950,"CARLOS JULIO AROSEMENA TOLA","URBANO","PENSION MIS MEJORES AÃOS",76,"MUJER","Mestizo(a)"
2,170250,902701,22,7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1721,"705,154574206658",170250902701,17025090270102208,170250902701022080,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MACAS",14,"MORONA SANTIAGO",1411,"PABLO SEXTO",141150,"PABLO SEXTO","URBANO","PENSION MIS MEJORES AÃOS",65,"MUJER","Mestizo(a)"
2,170252,6203,24,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1722,"724,3874325832",170252006203,17025200620302402,170252006203024032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10352,"DANIEL CORDOVA TORAL","RURAL","PENSION MIS MEJORES AÃOS",66,"HOMBRE","Mestizo(a)"
2,170252,6203,24,3,1,1,2,2,2,2,2,2,2,1,1,2,2,3,3,3,3,2,2,2,2,2,2,2,1722,"724,3874325832",170252006203,17025200620302404,170252006203024032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10352,"DANIEL CORDOVA TORAL","RURAL","PENSION MIS MEJORES AÃOS",66,"MUJER","Mestizo(a)"
2,170252,6203,24,4,1,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,2,2,2,3,3,3,3,1722,"724,3874325832",170252006203,17025200620302404,170252006203024032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10453,"LAS NIEVES","RURAL","PENSION MIS MEJORES AÃOS",67,"HOMBRE","Mestizo(a)"
2,170252,6203,24,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,3,3,1722,"724,3874325832",170252006203,17025200620302404,170252006203024064,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",110,"OÃA",11051,"SUSUDEL","RURAL","PENSION MIS MEJORES AÃOS",80,"HOMBRE","Mestizo(a)"
2,170252,6203,24,7,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,3,3,1722,"724,3874325832",170252006203,17025200620302408,170252006203024064,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10160,"PACCHA","RURAL","PENSION MIS MEJORES AÃOS",74,"MUJER","Mestizo(a)"
2,170252,902902,24,2,1,2,2,2,2,3,2,3,2,2,2,3,3,3,3,3,3,2,2,2,2,2,3,3,1721,"1638,36112078583",170252902902,17025290290202402,170252902902024032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",115,"CAMILO PONCE ENRIQUEZ",11550,"CAMILO PONCE ENRIQUEZ","URBANO","PENSION MIS MEJORES AÃOS",74,"MUJER","Mestizo(a)"
2,170252,902902,24,5,1,2,2,1,1,4,2,4,2,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,1721,"1638,36112078583",170252902902,17025290290202404,170252902902024064,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10357,"SAN JUAN","RURAL","PENSION MIS MEJORES AÃOS",66,"HOMBRE","Mestizo(a)"
2,170252,902902,24,7,1,2,2,2,2,3,2,3,2,1,1,3,3,3,3,3,3,2,2,2,2,2,3,3,1721,"1638,36112078583",170252902902,17025290290202408,170252902902024064,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MACAS",14,"MORONA SANTIAGO",1402,"GUALAQUIZA",140250,"GUALAQUIZA","URBANO","PENSION MIS MEJORES AÃOS",74,"MUJER","Blanco(a)"
2,170255,900804,22,1,1,2,3,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,1723,"483,672703531127",170255900804,17025590080402200,170255900804022016,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10151,"BAÃOS","RURAL","PENSION MIS MEJORES AÃOS",69,"MUJER","IndÃ­gena"
2,170255,900804,22,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1723,"483,672703531127",170255900804,17025590080402202,170255900804022016,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10151,"BAÃOS","RURAL","PENSION MIS MEJORES AÃOS",66,"HOMBRE","Mestizo(a)"
2,170255,900804,22,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1723,"483,672703531127",170255900804,17025590080402204,170255900804022016,202109,"Zona PlanificaciÃ³n 7","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MACHALA",7,"EL ORO",701,"MACHALA",70150,"MACHALA","URBANO","PENSION MIS MEJORES AÃOS",82,"MUJER","Mestizo(a)"
2,170255,900804,22,4,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,1723,"483,672703531127",170255900804,17025590080402204,170255900804022048,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10353,"JADAN","RURAL","PENSION MIS MEJORES AÃOS",73,"MUJER","IndÃ­gena"
2,170255,900804,22,6,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1723,"483,672703531127",170255900804,17025590080402206,170255900804022048,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MACAS",14,"MORONA SANTIAGO",1402,"GUALAQUIZA",140250,"GUALAQUIZA","URBANO","PENSION MIS MEJORES AÃOS",68,"MUJER","IndÃ­gena"
2,170351,900901,22,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1722,"491,399070075822",170351900901,17035190090102202,170351900901022016,202109,"Zona PlanificaciÃ³n 4","UNIDAD DESCONCENTRADA DISTRITAL TIPO A SANTO DOMINGO",23,"SANTO DOMINGO DE LOS TSACHILAS",2301,"SANTO DOMINGO",230157,"SANTA MARIA DEL TOACHI","RURAL","PENSION MIS MEJORES AÃOS",75,"MUJER","Mestizo(a)"
2,170351,900901,22,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1722,"491,399070075822",170351900901,17035190090102204,170351900901022016,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",111,"CHORDELEG",11154,"SAN MARTIN DE PUZHIO","RURAL","PENSION MIS MEJORES AÃOS",68,"HOMBRE","Mestizo(a)"
2,170351,900901,22,10,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,1722,"491,399070075822",170351900901,17035190090102210,170351900901022112,202109,"Zona PlanificaciÃ³n 5","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MILAGRO",9,"GUAYAS",911,"NARANJAL",91150,"NARANJAL","URBANO","PENSION MIS MEJORES AÃOS",69,"MUJER","Mestizo(a)"
2,170352,900703,23,1,1,2,2,1,1,3,2,3,2,1,1,3,3,3,3,3,3,2,2,2,3,3,3,3,1722,"479,518476460746",170352900703,17035290070302300,170352900703023008,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10450,"NABON","URBANO","PENSION MIS MEJORES AÃOS",77,"MUJER","Mestizo(a)"
2,170352,900703,23,2,1,2,2,2,2,3,2,3,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,1722,"479,518476460746",170352900703,17035290070302302,170352900703023008,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10152,"CUMBE","RURAL","PENSION MIS MEJORES AÃOS",68,"HOMBRE","IndÃ­gena"
2,170352,900703,23,3,1,2,2,1,1,3,2,3,2,2,2,3,3,3,3,3,3,2,2,2,1,2,3,3,1722,"479,518476460746",170352900703,17035290070302304,170352900703023040,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10170,"VALLE","RURAL","PENSION MIS MEJORES AÃOS",80,"MUJER","Blanco(a)"
2,170352,900703,23,4,1,2,2,1,1,3,2,3,2,1,1,3,3,3,3,3,3,2,2,2,3,3,3,3,1722,"479,518476460746",170352900703,17035290070302304,170352900703023040,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",109,"SIGSIG",10955,"SAN BARTOLOME","RURAL","PENSION MIS MEJORES AÃOS",66,"HOMBRE","Mestizo(a)"
2,170352,900703,23,5,1,2,2,2,2,3,2,3,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,1722,"479,518476460746",170352900703,17035290070302304,170352900703023040,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10354,"MARIANO MORENO","RURAL","PENSION MIS MEJORES AÃOS",89,"MUJER","Mestizo(a)"
2,170352,900703,23,9,1,2,2,2,2,3,2,3,2,1,1,3,3,3,3,3,3,2,2,2,2,2,3,3,1722,"479,518476460746",170352900703,17035290070302308,170352900703023104,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A AZOGUES",3,"CAÃAR",304,"LA TRONCAL",30452,"PANCHO NEGRO","RURAL","PENSION MIS MEJORES AÃOS",84,"HOMBRE","Mestizo(a)"
1,170353,12403,21,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,1713,"1992,40175599664",170353012403,17035301240302100,170353012403021024,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10350,"GUALACEO","URBANO","PENSION MIS MEJORES AÃOS",71,"MUJER","IndÃ­gena"
1,170353,12403,21,3,1,3,3,3,3,3,3,3,3,1,1,2,2,2,3,3,3,2,2,2,3,3,3,3,1713,"1992,40175599664",170353012403,17035301240302104,170353012403021024,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",111,"CHORDELEG",11152,"LA UNION","RURAL","PENSION MIS MEJORES AÃOS",70,"MUJER","Mestizo(a)"
1,170353,12403,21,5,1,2,1,2,2,2,2,2,2,2,3,3,3,2,1,1,2,2,2,2,1,1,3,3,1713,"1992,40175599664",170353012403,17035301240302104,170353012403021056,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10354,"MARIANO MORENO","RURAL","PENSION MIS MEJORES AÃOS",69,"MUJER","Mestizo(a)"
1,170353,23202,24,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1713,"1165,22975036637",170353023202,17035302320202404,170353023202024064,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",109,"SIGSIG",10954,"LUDO","RURAL","PENSION MIS MEJORES AÃOS",70,"HOMBRE","Mestizo(a)"
1,170353,23701,23,1,1,2,2,1,1,4,3,4,3,1,1,3,3,3,3,3,3,2,2,2,2,1,2,2,1711,"465,968236656924",170353023701,17035302370102300,170353023701023008,202109,"Zona PlanificaciÃ³n 3","UNIDAD DESCONCENTRADA DISTRITAL TIPO A RIOBAMBA",6,"CHIMBORAZO",610,"CUMANDA",61050,"CUMANDA","URBANO","PENSION MIS MEJORES AÃOS",87,"HOMBRE","Mestizo(a)"
